-5.697434544563293457e-01,2.161367833614349365e-01
-5.689076185226440430e-01,2.156898081302642822e-01
-5.676956772804260254e-01,2.151722162961959839e-01
-5.651631951332092285e-01,2.140700072050094604e-01
-5.579180121421813965e-01,2.106699198484420776e-01
-5.483601689338684082e-01,2.062297761440277100e-01
-5.374600887298583984e-01,2.011314034461975098e-01
-5.241939425468444824e-01,1.947612166404724121e-01
-4.978418648242950439e-01,1.778167486190795898e-01
-4.612985253334045410e-01,1.708889454603195190e-01
-4.610222280025482178e-01,1.574573069810867310e-01
-4.442454576492309570e-01,1.281507164239883423e-01
-4.164964854717254639e-01,1.253059059381484985e-01
-3.679907023906707764e-01,1.601335555315017700e-01
-3.745954632759094238e-01,1.087960973381996155e-01
-3.180115520954132080e-01,1.383725106716156006e-01
-2.848488688468933105e-01,9.533593058586120605e-02
-2.625075876712799072e-01,1.152811050415039062e-01
-1.592276841402053833e-01,1.485809832811355591e-01
-2.351403534412384033e-01,1.323360055685043335e-01
-2.235015034675598145e-01,3.209578990936279297e-02
-3.853439167141914368e-02,6.158685311675071716e-02
-7.164885103702545166e-02,2.285818606615066528e-01
-1.397918313741683960e-01,9.925286285579204559e-03
-5.471365526318550110e-03,3.646393492817878723e-02
-1.203527748584747314e-01,1.497249007225036621e-01
-1.191712170839309692e-01,7.922481000423431396e-02
5.818018317222595215e-02,2.216526716947555542e-01
3.649786859750747681e-02,1.144975349307060242e-01
3.813314810395240784e-02,1.300715059041976929e-01
2.794864587485790253e-02,1.753461062908172607e-01
7.818693667650222778e-02,2.165379822254180908e-01
2.773127984255552292e-03,1.938273012638092041e-01
5.450533702969551086e-02,1.759533882141113281e-01
2.915642596781253815e-02,2.875825166702270508e-01
-2.228340879082679749e-02,1.417134404182434082e-01
9.267907589673995972e-02,1.993127465248107910e-01
3.840076550841331482e-02,2.333299070596694946e-01
8.316486328840255737e-02,2.678791582584381104e-01
1.120510697364807129e-01,2.884551882743835449e-01
1.178050115704536438e-01,2.605991065502166748e-01
9.263182431459426880e-02,2.953316569328308105e-01
1.519802510738372803e-01,2.742297947406768799e-01
1.311848759651184082e-01,2.428691834211349487e-01
1.461653560400009155e-01,3.036194145679473877e-01
1.331268697977066040e-01,3.018368184566497803e-01
1.589398831129074097e-01,3.288109898567199707e-01
1.709792315959930420e-01,3.070541322231292725e-01
1.826495528221130371e-01,3.135176301002502441e-01
1.887558996677398682e-01,3.292152881622314453e-01
1.985861510038375854e-01,3.262392580509185791e-01
2.102591693401336670e-01,3.039132952690124512e-01
2.190652787685394287e-01,3.375568091869354248e-01
2.302844524383544922e-01,3.493566513061523438e-01
2.397076040506362915e-01,3.294988572597503662e-01
2.638832628726959229e-01,3.568504452705383301e-01
2.779750823974609375e-01,3.439691066741943359e-01
2.859731614589691162e-01,3.612008392810821533e-01
3.039816319942474365e-01,3.606586456298828125e-01
3.124864101409912109e-01,3.678406476974487305e-01
3.396704792976379395e-01,3.767248094081878662e-01
3.569878935813903809e-01,3.809830546379089355e-01
3.812304437160491943e-01,3.978689312934875488e-01
3.888945281505584717e-01,3.836374282836914062e-01
4.019969701766967773e-01,3.953106403350830078e-01
4.274767041206359863e-01,4.056074917316436768e-01
4.506821334362030029e-01,4.185904562473297119e-01
4.641229212284088135e-01,4.216885268688201904e-01
4.610096216201782227e-01,4.111803472042083740e-01
4.827506244182586670e-01,4.304109215736389160e-01
4.910694956779479980e-01,4.230725765228271484e-01
5.020577311515808105e-01,4.341344833374023438e-01
5.086610317230224609e-01,4.406308233737945557e-01
5.149089694023132324e-01,4.371565878391265869e-01
5.251062512397766113e-01,4.336175918579101562e-01
5.183326601982116699e-01,4.506078362464904785e-01
5.317268967628479004e-01,4.450933039188385010e-01
5.383267402648925781e-01,4.539346694946289062e-01
5.442948341369628906e-01,4.477499425411224365e-01
5.473653078079223633e-01,4.538035392761230469e-01
5.580316185951232910e-01,4.558989703655242920e-01
5.520919561386108398e-01,4.564717710018157959e-01
5.580657720565795898e-01,4.621043205261230469e-01
5.700927376747131348e-01,4.648607373237609863e-01
5.648856163024902344e-01,4.614820778369903564e-01
5.737992525100708008e-01,4.714840352535247803e-01
5.809726119041442871e-01,4.741916954517364502e-01
5.881112813949584961e-01,4.746176898479461670e-01
5.806255340576171875e-01,4.702099263668060303e-01
5.777437090873718262e-01,4.701668620109558105e-01
5.786409378051757812e-01,4.642438888549804688e-01
5.896348953247070312e-01,4.754064977169036865e-01
5.840378403663635254e-01,4.688557684421539307e-01
5.841315984725952148e-01,4.726313650608062744e-01
5.898377895355224609e-01,4.753860533237457275e-01
5.895733833312988281e-01,4.750924110412597656e-01
5.869314670562744141e-01,4.738714993000030518e-01
5.898889899253845215e-01,4.755049645900726318e-01
5.893181562423706055e-01,4.755058586597442627e-01
5.898138880729675293e-01,4.756558537483215332e-01
-5.696220993995666504e-01,2.160144448280334473e-01
-5.689364671707153320e-01,2.157764583826065063e-01
-5.678320527076721191e-01,2.152247130870819092e-01
-5.653516054153442383e-01,2.140109091997146606e-01
-5.546353459358215332e-01,2.091031968593597412e-01
-5.412845015525817871e-01,2.030320763587951660e-01
-5.283797979354858398e-01,1.980797797441482544e-01
-5.196651816368103027e-01,1.904445737600326538e-01
-4.833447635173797607e-01,1.813281178474426270e-01
-4.725780487060546875e-01,1.664087027311325073e-01
-4.463021159172058105e-01,1.586766690015792847e-01
-4.247442483901977539e-01,1.670466512441635132e-01
-3.997555077075958252e-01,1.310383379459381104e-01
-3.745054900646209717e-01,1.392511278390884399e-01
-3.754979968070983887e-01,9.274838864803314209e-02
-3.574560284614562988e-01,5.785696953535079956e-02
-3.274053037166595459e-01,8.259517699480056763e-02
-3.171084523200988770e-01,5.496801435947418213e-02
-2.414528578519821167e-01,7.701671123504638672e-02
-2.495079189538955688e-01,-4.890894144773483276e-02
-1.330627351999282837e-01,-7.408828288316726685e-02
-1.348528563976287842e-01,4.595590010285377502e-02
-5.063062533736228943e-02,7.799592614173889160e-02
-2.877915501594543457e-01,-5.928922817111015320e-02
-9.232315421104431152e-02,1.830146275460720062e-02
-1.808188110589981079e-01,-1.279014050960540771e-01
-1.999344490468502045e-02,1.174124553799629211e-01
-1.194528341293334961e-01,-3.055774606764316559e-02
-1.850241720676422119e-01,-1.617258340120315552e-01
-9.089141339063644409e-02,-7.767955958843231201e-02
-9.694810956716537476e-02,-1.148168817162513733e-01
-1.416860073804855347e-01,-1.297107040882110596e-01
-9.049522131681442261e-02,-1.158238649368286133e-01
-9.839462488889694214e-02,-1.603278964757919312e-01
-1.067812517285346985e-01,-1.746301352977752686e-01
-5.344916507601737976e-02,-6.241425406187772751e-03
-1.638552397489547729e-01,-9.828947484493255615e-02
-2.231251150369644165e-01,-3.265481069684028625e-02
-6.821753829717636108e-02,-1.004154309630393982e-01
-1.434765756130218506e-01,-1.080648750066757202e-01
-1.761229485273361206e-01,-3.295731544494628906e-02
-2.063264399766921997e-01,-2.000752091407775879e-01
-6.910438835620880127e-02,-9.149787575006484985e-02
-1.662746965885162354e-01,-1.949978470802307129e-01
-1.006503179669380188e-01,-2.612513005733489990e-01
-1.063179895281791687e-01,-1.877322047948837280e-01
-1.262311935424804688e-01,-2.323036789894104004e-01
-1.265722960233688354e-01,-2.565838098526000977e-01
-1.852495372295379639e-01,-2.191067934036254883e-01
-1.687776446342468262e-01,-2.704144120216369629e-01
-1.433002054691314697e-01,-2.930172085762023926e-01
-1.213011294603347778e-01,-3.026850223541259766e-01
-8.171089738607406616e-02,-2.913032174110412598e-01
-1.161914765834808350e-01,-3.215344250202178955e-01
-8.593515306711196899e-02,-3.275627791881561279e-01
-9.886538982391357422e-02,-3.559191823005676270e-01
